id,assignee_id,created_at,subject,description,status,submitter_id,requester_id,updated_at,due_at,about,business name,dept,emp id,product information,start date,subscription,tags
4147,,2018-02-08T18:00:22Z,Refund,I'd like a refund of my recent order. The pizza was late and cold.,waiting,7858119547,7858119547,2018-07-24T18:02:15Z,,,New World,,18215036,product_1,7/22/19,,"['amer_region', 'customer_reminder', 'customer_reminder_1', 'gold', 'paid', 'plan_gold', 'reminder']"
4161,8129791828,2018-02-09T22:00:17Z,Reviews on items,I'd love it if you would add a ratings section to each item that a vendor has for sale. That way I'd know if Tim's Big Nachos are really worth the calories.,waiting,7929180588,7929180588,2018-07-24T18:02:15Z,,training,AJ Bayless,customer_support,33113525,product_1,1/2/20,bronze,"['amer_region', 'customer_reminder', 'customer_reminder_1', 'emea', 'paid', 'plan_gold', 'reminder', 'vip_user']"
4162,8129791828,2018-02-09T22:00:18Z,Never charged,"Hello, The order I placed last Monday has not been charged to my credit card. Is it normal to have that big of a delay?",waiting,7858174327,7858174327,2018-12-04T03:31:04Z,,complaint,Elek-Tek,customer_support,26165741,product_3,2/26/18,,"['amer_region', 'apac', 'aus_nsw', 'customer_reminder', 'customer_reminder_1', 'no_csat', 'paid', 'plan_gold', 'reminder', 'vip', 'vip_user']"
4163,8129791828,2018-02-09T22:00:18Z,Login Issues,"Hi, I can't get into my account. How do I reset my password?",waiting,7858067547,7858067547,2018-07-24T18:02:16Z,,training,Specific Appraisals,finance,50019616,product_1,9/15/18,,"['amer_region', 'customer_reminder', 'customer_reminder_1', 'gold', 'paid', 'product_a', 'reminder', 'subscription_silver']"
4165,8129791828,2018-02-09T22:00:21Z,Can't track my courier,"Hi, I really like your map feature, but today I was unable to track my courier. Are they any known issues with this? ",assigned,7858174327,7858174327,2018-12-04T03:31:04Z,,training,Jackpot Consultant,marketing__b,67569079,product_3,1/2/19,silver,"['amer_region', 'apac', 'aus_nsw', 'no_csat', 'paid', 'plan_gold', 'vip', 'vip_user']"
4168,,2018-02-09T22:00:23Z,Can't remember password,My password has slipped my mind. Can you tell me what it is?,waiting,7858174327,7858174327,2018-12-04T03:31:03Z,,training,Simple Solutions,marketing__b,55751688,,7/26/19,bronze,"['amer_region', 'apac', 'aus_nsw', 'customer_reminder', 'customer_reminder_1', 'no_csat', 'paid', 'plan_gold', 'reminder', 'vip', 'vip_user']"
4169,7858111247,2018-02-11T18:09:57Z,Voicemail from: Caller +1 (608) 628-4363,"Call from: +1 (608) 628-4363\nTime of call: February 11, 2018 10:09:22 AM",retracted,3.61036E+11,3.61036E+11,2018-09-30T14:03:02Z,,becoming_a_merchant__invoice,Nedick's,customer_support,27322084,,4/26/19,silver,['complaint']
4174,8129791828,2018-02-12T16:00:42Z,Can't log in,I can't remember my password. How do I get a new one?,waiting,7858119547,7858119547,2018-07-24T18:02:17Z,,,Dee's Drive-In,customer_support,30980914,product_3,4/12/18,bronze,"['amer_region', 'customer_reminder', 'customer_reminder_1', 'gold', 'paid', 'plan_gold', 'reminder']"
4175,8129791828,2018-02-12T16:00:43Z,"Refund, please!",Hi. I'd like to request a refund of my most recent order. The ice cream had melted by the time it arrived.,waiting,7858174327,7858174327,2018-12-04T03:31:03Z,,becoming_a_courier,Enrich Garden Services,customer_support,15944298,product_3,11/7/19,gold,"['amer_region', 'apac', 'aus_nsw', 'customer_reminder', 'customer_reminder_1', 'no_csat', 'paid', 'plan_gold', 'reminder', 'vip', 'vip_user']"
4177,,2018-02-12T16:00:44Z,Late order,"My delivery arrived 30 minutes late, which made me late to an event. I was really disappointed!",waiting,7929180588,7929180588,2018-07-24T18:02:18Z,,general_support_request,Eli Moore Inc,,49020509,product_3,3/26/19,,"['amer_region', 'customer_reminder', 'customer_reminder_1', 'emea', 'paid', 'plan_gold', 'reminder', 'vip_user']"
4180,,2018-02-12T16:00:46Z,New vendor request,I wish you guys would add Snowman Pizza to your list of vendors. Their pepperoni pizza is on point!,waiting,7929180588,7929180588,2018-07-24T18:02:18Z,,general_support_request,Karl's Shoes,sales,79022390,product_1,6/18/19,silver,"['amer_region', 'customer_reminder', 'customer_reminder_1', 'emea', 'paid', 'plan_gold', 'reminder', 'vip_user']"
4182,,2018-02-12T16:00:48Z,Come to Madison!!,You guys should really come to Madison. It's totally lame that you're only in Milwaukee.,waiting,7858119547,7858119547,2018-07-24T18:02:18Z,,general_support_request,Thom McAn Store,sales,41841681,product_3,8/12/19,platinum,"['amer_region', 'customer_reminder', 'customer_reminder_1', 'gold', 'paid', 'plan_gold', 'reminder']"
4184,,2018-02-12T16:00:49Z,Colors in app,"Hello, Can you get your development team to use darker text colors? It's really hard to read the light grey text that's sometimes used in your app.",waiting,7858119547,7858119547,2018-07-24T18:02:18Z,,becoming_a_courier,Builders Emporium,customer_support,61681646,product_3,7/9/18,silver,"['amer_region', 'customer_reminder', 'customer_reminder_1', 'gold', 'paid', 'plan_gold', 'reminder']"
4185,7858096207,2018-02-12T16:00:50Z,Login Issues,"Hi, I can't get into my account. How do I reset my password?",waiting,7858067547,7858067547,2018-07-24T18:02:19Z,,,Gas Depot,sales,35180337,product_2,8/17/19,gold,"['amer_region', 'customer_reminder', 'customer_reminder_1', 'gold', 'paid', 'product_a', 'reminder', 'subscription_silver']"
4207,7858096207,2018-02-13T22:00:15Z,New vendor request,I wish you guys would add Snowman Pizza to your list of vendors. Their pepperoni pizza is on point!,waiting,7929180588,7929180588,2018-07-24T18:02:19Z,,complaint,Parts America,,68847634,product_1,6/12/19,,"['amer_region', 'customer_reminder', 'customer_reminder_1', 'emea', 'paid', 'plan_gold', 'reminder', 'vip_user']"
4212,8129791828,2018-02-13T22:00:18Z,Did not receive my order,I have been sitting at my apt for 2 hours waiting on my smoothie. I would like to cancel my subscription. This is ridic.,waiting,7929180588,7929180588,2018-07-24T18:02:19Z,,complaint,Star Interior Design,marketing__b,42018119,,2/16/19,bronze,"['amer_region', 'customer_reminder', 'customer_reminder_1', 'emea', 'paid', 'plan_gold', 'reminder', 'vip_user']"
4217,,2018-02-14T00:05:43Z,Chat with Tom Cruise,"Chat started: 2018-02-14 12:05 AM UTC
Served by: Aza Coward

IP: 13.55.49.175
User Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.119 Safari/537.36
Country: Australia
City: Sydney
URL: https://eatwell.zendesk.com/hc/en-us

The chat transcript will be appended when the agent or visitor leaves the chat.",open,3.61114E+11,3.61119E+11,2018-12-04T03:34:41Z,,general_support_request,Pantry Food Stores,finance,28785756,,5/3/19,platinum,"['eat_well', 'goodbye_survey', 'zopim_chat', 'zopim_chat_ended']"
4222,,2018-02-14T18:00:26Z,Give Mary a promotion!,"Hello. Mary delivered my sandwich with a huge smile on her face. She also anticipated I'd want ketchup, mustard and mayonaise, and she brought all three along. She deserves a raise for the consistently excellent service!",waiting,7858119547,7858119547,2018-07-24T18:02:20Z,,becoming_a_merchant__billing,Enrich Garden Services,,44942392,product_1,1/16/18,gold,"['amer_region', 'customer_reminder', 'customer_reminder_1', 'gold', 'paid', 'plan_gold', 'reminder']"
4223,,2018-02-14T18:00:26Z,Help me reset my password,I can't log into your site. How do I reset my password?,waiting,7858119547,7858119547,2018-07-24T18:02:20Z,,food_delivery,Beaver Lumber,finance,24870418,product_1,11/2/19,bronze,"['amer_region', 'customer_reminder', 'customer_reminder_1', 'gold', 'paid', 'plan_gold', 'reminder']"
4225,8129791828,2018-02-14T18:00:28Z,Double charged!!,Hey- I got double charged for the order I placed last Monday. Can I get a refund?,waiting,7858119547,7858119547,2018-07-24T18:02:20Z,,becoming_a_merchant__billing,Laughner's Cafeteria,marketing__b,14145005,product_2,2/2/19,platinum,"['amer_region', 'customer_reminder', 'customer_reminder_1', 'gold', 'paid', 'plan_gold', 'reminder']"
4226,,2018-02-14T18:00:29Z,Love your huge ice cream selection,You guys are the best and I love that I have four different options for ordering ice cream at 11 at night.,waiting,7858174327,7858174327,2018-12-04T03:31:03Z,,food_delivery,Newhair,customer_support,95102505,product_3,3/17/19,gold,"['amer_region', 'apac', 'aus_nsw', 'customer_reminder', 'customer_reminder_1', 'no_csat', 'paid', 'plan_gold', 'reminder', 'vip', 'vip_user']"
4231,7858096207,2018-02-14T18:00:32Z,Speedy service!,Thank you for the speedy service today! You are a lifesaver!,waiting,7858119547,7858119547,2018-07-24T18:02:21Z,,billing,Elek-Tek,marketing__b,2224643,product_1,7/6/18,gold,"['amer_region', 'customer_reminder', 'customer_reminder_1', 'gold', 'paid', 'plan_gold', 'reminder']"
4232,,2018-02-14T18:00:33Z,Acai bowls please!,There's a new spot on 3rd street with amazing bowls! Get on it!,waiting,7858174327,7858174327,2018-12-04T03:31:02Z,,food_delivery,Nedick's,marketing__a,79273587,,1/14/19,,"['amer_region', 'apac', 'aus_nsw', 'customer_reminder', 'customer_reminder_1', 'no_csat', 'paid', 'plan_gold', 'reminder', 'vip', 'vip_user']"
4240,,2018-02-15T18:00:26Z,Ice cream cake was melted,"Hey guys, I ordered an ice cream cake from Ice Cold Creamery, but the inside was half-melted before it arrive. Can I get a refund?",open,7858174327,7858174327,2018-12-04T03:31:02Z,,food_delivery,Complete Tech,finance,3163989,,2/14/18,bronze,"['amer_region', 'apac', 'aus_nsw', 'no_csat', 'paid', 'plan_gold', 'vip', 'vip_user']"
4253,,2018-02-16T22:00:17Z,Order delay,My Courier disappeared and my order was never delivered this morning. Can I please get an explanation and a refund?,waiting,7858119547,7858119547,2018-07-24T18:02:22Z,,,Access Asia,sales,55751688,product_3,7/16/19,silver,"['amer_region', 'customer_reminder', 'customer_reminder_1', 'gold', 'paid', 'plan_gold', 'reminder']"
4255,,2018-02-16T22:00:18Z,Help me reset my password,I can't log into your site. How do I reset my password?,waiting,7858067547,7858067547,2018-07-24T18:02:22Z,,becoming_a_merchant__billing,Wickes Furniture,sales,41664947,product_2,12/15/18,silver,"['amer_region', 'customer_reminder', 'customer_reminder_1', 'gold', 'paid', 'product_a', 'reminder', 'subscription_silver']"
4258,,2018-02-16T22:00:21Z,Refund,I'd like a refund of my recent order. The pizza was late and cold.,waiting,7858067547,7858067547,2018-07-24T18:02:22Z,,becoming_a_merchant__invoice,Montana's Cookhouse,marketing__a,17788016,product_1,6/11/19,silver,"['amer_region', 'customer_reminder', 'customer_reminder_1', 'gold', 'paid', 'product_a', 'reminder', 'subscription_silver']"
4260,8129791828,2018-02-16T22:00:23Z,Password reset needed please,"Hi, how do I reset my password? ",waiting,7858119547,7858119547,2018-07-24T18:02:23Z,,,DGS VolMAX,sales,57607423,product_1,5/17/19,gold,"['amer_region', 'customer_reminder', 'customer_reminder_1', 'gold', 'paid', 'plan_gold', 'reminder']"
4262,,2018-02-16T22:00:24Z,Bubble Tea?,Can you add a bubble tea vendor? It's my favorite.,waiting,7858119547,7858119547,2018-07-24T18:02:23Z,,becoming_a_courier,Sunny's Surplus,,68947160,product_2,3/6/18,silver,"['amer_region', 'customer_reminder', 'customer_reminder_1', 'gold', 'paid', 'plan_gold', 'reminder']"
4266,22407851608,2018-02-18T15:33:34Z,Phone Call from: Caller Unknown,"Call from: Unknown
Time of call: February 18, 2018 07:33:02 AM
Answered by: Francis Kind - CE",retracted,7858083167,3.60014E+11,2018-12-16T18:02:09Z,,becoming_a_merchant__invoice,Gamma Grays,sales,74122785,product_3,1/29/18,platinum,['complaint']
4268,3.68134E+11,2018-02-18T17:27:10Z,Phone Call from: Caller Unknown,"Call from: Unknown
Time of call: February 18, 2018 09:26:30 AM
Answered by: Francis Kind - CE",open,7858083167,3.60014E+11,2018-11-08T23:03:47Z,,food_delivery,Blue Boar Cafeterias,marketing__b,13585581,,9/30/19,gold,['finance_team']
4270,22407851608,2018-02-18T18:40:16Z,Phone Call from: Caller +353 87 352 5778,"Call from: +353 87 352 5778
Time of call: February 18, 2018 10:39:39 AM
Answered by: Francis Kind - CE",done,7858083167,3.61317E+11,2018-12-16T18:02:09Z,,becoming_a_merchant__billing,Gov Mart,,32101813,product_1,8/17/18,bronze,['complaint']
4276,,2018-02-19T16:01:03Z,Help me reset my password,I can't log into your site. How do I reset my password?,waiting,7858119547,7858119547,2018-07-24T18:02:23Z,,becoming_a_courier,Big Apple,marketing__a,6053918,product_1,4/28/18,bronze,"['amer_region', 'customer_reminder', 'customer_reminder_1', 'gold', 'paid', 'plan_gold', 'reminder']"
4283,8129791828,2018-02-19T16:01:09Z,App freezes when logging in,"Hi, Whenever I try to log in to your app, it freezes up on my phone. I'm using a Blackberry- could that be the issue?",waiting,7858067547,7858067547,2018-07-24T18:02:24Z,,complaint,The Pink Pig Tavern,marketing__b,98204328,product_2,10/28/19,silver,"['amer_region', 'customer_reminder', 'customer_reminder_1', 'gold', 'paid', 'product_a', 'reminder', 'subscription_silver']"
4284,7858096207,2018-02-19T16:01:10Z,Payment options,Why don't you let me use cash? I could pay the driver when he/she gets to my door.,waiting,7929180588,7929180588,2018-07-24T18:02:24Z,,,Dee's Drive-In,marketing__b,35122525,product_2,8/11/18,gold,"['amer_region', 'customer_reminder', 'customer_reminder_1', 'emea', 'paid', 'plan_gold', 'reminder', 'vip_user']"
4285,,2018-02-19T16:01:11Z,Free delivery coupon code not working,"Hi, I tried applying the code FREESHIP to my order, but it didn't take off the delivery charge. Does it only work with some vendors or something?",waiting,7858174327,7858174327,2018-12-04T03:31:02Z,,general_support_request,Nelson Brothers,customer_support,865354,product_2,6/3/18,gold,"['amer_region', 'apac', 'aus_nsw', 'customer_reminder', 'customer_reminder_1', 'no_csat', 'paid', 'plan_gold', 'reminder', 'vip', 'vip_user']"
4287,7858096207,2018-02-19T16:01:13Z,Styling service?,"Hi, I really hate shopping, it would be great if you added a styling service! ",waiting,7858119547,7858119547,2018-07-24T18:02:25Z,,billing,National Lumber,finance,49828412,product_1,8/30/19,silver,"['amer_region', 'customer_reminder', 'customer_reminder_1', 'gold', 'paid', 'plan_gold', 'reminder']"
4288,,2018-02-19T16:01:14Z,I want to work for EatWell! ,I love your app so much that I want to work with you guys! Do you have any openings?,waiting,7858067547,7858067547,2018-07-24T18:02:26Z,,becoming_a_merchant__invoice,Macroserve,marketing__b,81225069,product_2,8/23/19,bronze,"['amer_region', 'customer_reminder', 'customer_reminder_1', 'gold', 'paid', 'product_a', 'reminder', 'subscription_silver']"
4292,3.60098E+11,2018-02-20T21:51:53Z,Chat with Amanda Gamblin - CE,"Chat started: 2018-02-20 09:51 PM UTC
Served by: Amanda

IP: 192.161.159.18
User Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36
Country: United States
City: Burlingame
URL: https://eatwell.zendesk.com/hc/en-us/articles/115015564207-New-delivery-in-Madison-WI

The chat transcript will be appended when the agent or visitor leaves the chat.",assigned,3.60098E+11,3.60098E+11,2018-05-22T16:52:57Z,,complaint,Rivera Property Maintenance,finance,38583481,product_2,9/11/19,gold,"['apac', 'chat_delivery_status_request', 'merchant', 'vip_org', 'zopim_chat', 'zopim_chat_ended']"
4295,,2018-02-20T22:00:17Z,Adding info to profile,Is there a way to store extra info on my profile? Specifically for my condo's gate code? That way your drivers wouldn't have to call each time they deliver.,waiting,7929180588,7929180588,2018-07-24T18:02:26Z,,becoming_a_merchant__invoice,Chandlers,marketing__b,302758,product_3,4/18/18,gold,"['amer_region', 'customer_reminder', 'customer_reminder_1', 'emea', 'paid', 'plan_gold', 'reminder', 'vip_user']"
4296,7858096207,2018-02-20T22:00:18Z,Hummus tasted gross,"Hi, I placed an order for pita & hummus, along with a couple of other tapas. The hummus definitely didn't have tahini in it, so it tasted pretty terrible. Can I get a refund?",open,7858174327,7858174327,2018-12-04T03:31:01Z,,training,Briazz,sales,52776794,product_3,8/7/18,gold,"['amer_region', 'apac', 'aus_nsw', 'no_csat', 'paid', 'plan_gold', 'vip', 'vip_user']"
4297,,2018-02-20T22:00:19Z,Refund,I'd like a refund of my recent order. The pizza was late and cold.,waiting,7858067547,7858067547,2018-07-24T18:02:26Z,,complaint,Gemco,,38602637,product_2,12/19/19,gold,"['amer_region', 'customer_reminder', 'customer_reminder_1', 'gold', 'paid', 'product_a', 'reminder', 'subscription_silver']"
4298,,2018-02-20T22:00:19Z,Give Dave a raise,Dave was crazy fast. Like super super fast.,waiting,7929180588,7929180588,2018-07-24T18:02:27Z,,food_delivery,House of Gas,marketing__b,39215306,product_1,12/2/19,bronze,"['amer_region', 'customer_reminder', 'customer_reminder_1', 'emea', 'paid', 'plan_gold', 'reminder', 'vip_user']"
4312,7858096207,2018-02-21T18:00:15Z,Bring back the doughnuts!,"Hello. You used to sell doughnuts from Delia's Doughnut Emporium, but I can't seem to find that merchant in your app anymore. Can I still order delivery from them?",waiting,7858174327,7858174327,2018-12-04T03:31:01Z,,food_delivery,Realty Solution,marketing__a,61625646,product_2,11/4/18,gold,"['amer_region', 'apac', 'aus_nsw', 'customer_reminder', 'customer_reminder_1', 'no_csat', 'paid', 'plan_gold', 'reminder', 'vip', 'vip_user']"
